Faculty Directory Homepage,FacultyPage,Label
https://medicine.umich.edu/medschool/about/all-profiles,1,FacultyDirectoryPage
https://umaine.edu/mecheng/mee-faculty-staff/,1,FacultyDirectoryPage
https://www.csee.umbc.edu/people/faculty/,1,FacultyDirectoryPage
https://ece.utdallas.edu/people/faculty/,1,FacultyDirectoryPage
https://cee.northeastern.edu/faculty/faculty-directory/?display=all,1,FacultyDirectoryPage
https://www.engr.uky.edu/research-faculty/departments/chemical-engineering/people,1,FacultyDirectoryPage
https://biology.wfu.edu/faculty-research/,1,FacultyDirectoryPage
https://csh.depaul.edu/academics/mathematical-sciences/Pages/faculty-staff.aspx,1,FacultyDirectoryPage
https://engineering.tamu.edu/biomedical/profiles/index.html#Faculty,1,FacultyDirectoryPage
https://physics.uiowa.edu/people/faculty,1,FacultyDirectoryPage
https://csd.cmu.edu/directory/faculty,1,FacultyDirectoryPage
https://statistics.berkeley.edu/people/faculty,1,FacultyDirectoryPage
https://www.mp.gatech.edu/faculty,1,FacultyDirectoryPage
https://www.montclair.edu/physics-astronomy/faculty-staff/,1,FacultyDirectoryPage
https://psychology.uchicago.edu/directories/full/faculty,1,FacultyDirectoryPage
https://cce.oregonstate.edu/people/faculty/index.html,1,FacultyDirectoryPage
https://www.srmist.edu.in/computer-science-sh/faculty,1,FacultyDirectoryPage
https://malonecenter.jhu.edu/machine-learning-and-artificial-intelligence/,1,FacultyDirectoryPage
https://engineering.buffalo.edu/computer-science-engineering/people/faculty-directory.html,1,FacultyDirectoryPage
https://electrical-computerengineering.tcnj.edu/our-people/faculty/,1,FacultyDirectoryPage
https://medicine.yale.edu/genetics/people/,1,FacultyDirectoryPage
https://ece.montana.edu/directory/faculty/index.html,1,FacultyDirectoryPage
https://las.touro.edu/faculty/,1,FacultyDirectoryPage
https://www.ohio.edu/engineering/mechanical/people/faculty,1,FacultyDirectoryPage
https://www.parkland.edu/Main/Academics/Departments/-Mathematics/Connect/Directory,1,FacultyDirectoryPage
https://www.hcii.cmu.edu/people/faculty,1,FacultyDirectoryPage
https://www.monash.edu/business/blt/our-people/staff-directory,1,FacultyDirectoryPage
https://www.wesleyan.edu/mathcs/cs/faculty.html,1,FacultyDirectoryPage
https://www.seattleu.edu/artsci/departments/kinesiology/faculty-and-staff/,1,FacultyDirectoryPage
https://psych.princeton.edu/people/faculty/all,1,FacultyDirectoryPage
https://www.dom.edu/directory?name=&department=6070846,1,FacultyDirectoryPage
https://stt.natsci.msu.edu/directory/faculty/,1,FacultyDirectoryPage
https://www.emich.edu/computer-science/faculty/index.php#0,1,FacultyDirectoryPage
https://www.physics.uci.edu/people/faculty,1,FacultyDirectoryPage
https://sci.umanitoba.ca/cs/people/faculty-profile/,1,FacultyDirectoryPage
https://scai.engineering.asu.edu/faculty/,1,FacultyDirectoryPage
https://www.engr.colostate.edu/cbe/contact/,1,FacultyDirectoryPage
https://www.chapman.edu/engineering/about/faculty/program-faculty/index.aspx,1,FacultyDirectoryPage
https://engineering.ontariotechu.ca/people/ame/,1,FacultyDirectoryPage
https://www.ualberta.ca/law/faculty-and-research/law-faculty.html,1,FacultyDirectoryPage
https://www.uidaho.edu/engr/departments/ece/our-people/faculty,1,FacultyDirectoryPage
https://www.unr.edu/cme/people,1,FacultyDirectoryPage
https://www.american.edu/cas/mathstat/faculty/,1,FacultyDirectoryPage
https://www.miamioh.edu/cec/academics/departments/cpb/about/faculty-staff/index.html,1,FacultyDirectoryPage
https://www.csd.uwo.ca/people/faculty/,1,FacultyDirectoryPage
https://engineering.purdue.edu/ChE/people/ptFaculty,1,FacultyDirectoryPage
https://engineering.vanderbilt.edu/chbe/FacultyResearch/faculty-directoy.php,1,FacultyDirectoryPage
https://www1.villanova.edu/university/liberal-arts-sciences/programs/computing-sciences.html,1,FacultyDirectoryPage
https://fulbright.uark.edu/departments/chemistry/directory/index.php,1,FacultyDirectoryPage
https://www.tcd.ie/medicine/staff/full-school-listing.php,1,FacultyDirectoryPage
https://cla.purdue.edu/academic/polsci/people/directory/index.html,1,FacultyDirectoryPage
https://www.uwindsor.ca/engineering/electrical/tags/faculty,1,FacultyDirectoryPage
https://www.cmu.edu/bio/people/faculty/index.html,1,FacultyDirectoryPage
https://www.mtu.edu/mechanical/people/faculty/,1,FacultyDirectoryPage
https://physics.uoregon.edu/profiles/faculty/,1,FacultyDirectoryPage
https://www.chems.msu.edu/people/faculty,1,FacultyDirectoryPage
https://www.cl.cam.ac.uk/people/academic.html,1,FacultyDirectoryPage
https://finmath.uchicago.edu/about/faculty-and-lecturers/,1,FacultyDirectoryPage
https://astro.natsci.msu.edu/people/,1,FacultyDirectoryPage
https://biology.utdallas.edu/,1,FacultyDirectoryPage
https://www.egr.msu.edu/cee/people/faculty,1,FacultyDirectoryPage
https://cbee.oregonstate.edu/faculty-staff-directory?field_people_lname_value_op=starts&field_people_lname_value=&field_major_area_value=Environmental+Engineering&_ga=GA1.2.1899126767.1575353866,1,FacultyDirectoryPage
https://bcs.mit.edu/faculty,1,FacultyDirectoryPage
https://economics.rice.edu/faculty,1,FacultyDirectoryPage
https://ceg.osu.edu/directory/faculty,1,FacultyDirectoryPage
https://www.ucl.ac.uk/ioe/people/meet-our-academics,1,FacultyDirectoryPage
https://www.pas.rochester.edu/people/faculty/agrawal_govind/index.html,2,FacultyPage
https://www.pas.rochester.edu/people/faculty/benzvi_segev/index.html,2,FacultyPage
https://www.pas.rochester.edu/people/faculty/bergstralh_dan/index.html,2,FacultyPage
https://www.pas.rochester.edu/people/faculty/betti_riccardo/index.html,2,FacultyPage
https://www.pas.rochester.edu/people/faculty/bigelow_nicholas/index.html,2,FacultyPage
http://www.pas.rochester.edu/~blackman/,2,FacultyPage
https://www.pas.rochester.edu/people/faculty/blok_machiel/index.html,2,FacultyPage
https://www.pas.rochester.edu/people/faculty/bocko_mark/index.html,2,FacultyPage
https://www.pas.rochester.edu/people/faculty/bodek_arie/index.html,2,FacultyPage
https://www.pas.rochester.edu/people/faculty/boyd_robert/index.html,2,FacultyPage
https://www.pas.rochester.edu/people/faculty/cardenas_jaime/index.html,2,FacultyPage
http://www.pas.rochester.edu/~cline/,2,FacultyPage
https://www.pas.rochester.edu/people/faculty/collins_rip/index.html,2,FacultyPage
http://www.pas.rochester.edu/~das/homepage.html,2,FacultyPage
https://www.pas.rochester.edu/people/faculty/demina_regina/index.html,2,FacultyPage
https://www.pas.rochester.edu/people/faculty/dery_hanan/index.html,2,FacultyPage
https://www.pas.rochester.edu/people/faculty/dias_ranga/index.html,2,FacultyPage
http://www.pas.rochester.edu/~douglass,2,FacultyPage
https://www.pas.rochester.edu/people/faculty/douglass-kelly/index.html,2,FacultyPage
https://www.pas.rochester.edu/people/faculty/eberly_joseph/index.html,2,FacultyPage
https://www.pas.rochester.edu/people/faculty/ferbel_thomas/index.html,2,FacultyPage
https://www.pas.rochester.edu/people/faculty/forrest_william/index.html,2,FacultyPage
https://www.pas.rochester.edu/people/faculty/foster_thomas/index.html,2,FacultyPage
https://www.pas.rochester.edu/people/faculty/franco_ignacio/index.html,2,FacultyPage
http://www.adamfrankscience.com/,2,FacultyPage
https://www.pas.rochester.edu/people/faculty/froula_dustin/index.html,2,FacultyPage
http://www.pas.rochester.edu/~ygao,2,FacultyPage
https://www.pas.rochester.edu/people/faculty/garcia_bellido_aran/index.html,2,FacultyPage
https://www.pas.rochester.edu/people/faculty/ghoshal_gourab/index.html,2,FacultyPage
https://www.pas.rochester.edu/people/faculty/gourdain_pierre/index.html,2,FacultyPage
https://www.pas.rochester.edu/people/faculty/guo_chunlei/index.html,2,FacultyPage
https://www.pas.rochester.edu/people/faculty/haefner_ralf/index.html,2,FacultyPage
https://www.pas.rochester.edu/people/faculty/hagen_carl/index.html,2,FacultyPage
https://www.pas.rochester.edu/people/faculty/helfer_lawrence/index.html,2,FacultyPage
https://www.pas.rochester.edu/people/faculty/howell_john/index.html,2,FacultyPage
https://www.pas.rochester.edu/people/faculty/jordan_andrew/index.html,2,FacultyPage
https://www.pas.rochester.edu/people/faculty/knight_peter/index.html,2,FacultyPage
http://www.pas.rochester.edu/~rsk/,2,FacultyPage
https://www.pas.rochester.edu/people/faculty/knox_wayne/index.html,2,FacultyPage
https://www.pas.rochester.edu/people/faculty/mamajek_eric/index.html,2,FacultyPage
http://www.pas.rochester.edu/~manly/main/manlyhome.htm,2,FacultyPage
https://www.pas.rochester.edu/people/faculty/marshall_christopher/index.html,2,FacultyPage
https://www.pas.rochester.edu/people/faculty/mccrory_robert/index.html,2,FacultyPage
https://www.pas.rochester.edu/people/faculty/mcfarland_kevin/index.html,2,FacultyPage
https://www.pas.rochester.edu/people/faculty/melissinos_adrian/index.html,2,FacultyPage
https://www.pas.rochester.edu/people/faculty/milonni_peter/index.html,2,FacultyPage
https://www.pas.rochester.edu/people/faculty/murray_lee/index.html,2,FacultyPage
https://www.pas.rochester.edu/people/faculty/nichol_john/index.html,2,FacultyPage
https://www.pas.rochester.edu/people/faculty/orr_lynne/index.html,2,FacultyPage
https://www.pas.rochester.edu/people/faculty/pipher_judith/index.html,2,FacultyPage
https://www.pas.rochester.edu/people/faculty/quillen_alice/index.html,2,FacultyPage
https://www.pas.rochester.edu/people/faculty/rajeev_sarada/index.html,2,FacultyPage
https://www.pas.rochester.edu/people/faculty/ren_chuang/index.html,2,FacultyPage
https://www.pas.rochester.edu/people/faculty/rothberg_lewis/index.html,2,FacultyPage
https://www.pas.rochester.edu/people/faculty/rygg_ryan/index.html,2,FacultyPage
https://www.pas.rochester.edu/people/faculty/savedoff_malcolm/index.html,2,FacultyPage
https://www.pas.rochester.edu/people/faculty/schroeder_wolf_udo/index.html,2,FacultyPage
https://www.pas.rochester.edu/people/faculty/sefkow_adam/index.html,2,FacultyPage
https://www.pas.rochester.edu/people/faculty/seyler_charles/index.html,2,FacultyPage
https://www.pas.rochester.edu/people/faculty/shapir_yonathan/index.html,2,FacultyPage
https://www.pas.rochester.edu/people/faculty/slattery_paul/index.html,2,FacultyPage
https://www.pas.rochester.edu/people/faculty/sobolewski_roman/index.html,2,FacultyPage
https://www.pas.rochester.edu/people/faculty/stroud_carlos/index.html,2,FacultyPage
http://www.ees.rochester.edu/people/faculty/tarduno_john/index.html,2,FacultyPage
https://www.pas.rochester.edu/people/faculty/teitel_stephen/index.html,2,FacultyPage
https://www.pas.rochester.edu/people/faculty/thomas_john/index.html,2,FacultyPage
https://www.pas.rochester.edu/people/faculty/thorndike_edward/index.html,2,FacultyPage
https://www.pas.rochester.edu/people/faculty/tzeferacos_petros/index.html,2,FacultyPage
https://www.pas.rochester.edu/people/faculty/vamivakas_nickolas/index.html,2,FacultyPage
https://www.pas.rochester.edu/people/faculty/van_horn_hugh/index.html,2,FacultyPage
https://www.pas.rochester.edu/people/faculty/visser-taco/index.html,2,FacultyPage
http://www.pas.rochester.edu/~dmw,2,FacultyPage
https://www.pas.rochester.edu/people/faculty/wolfs_frank/index.html,2,FacultyPage
https://www.pas.rochester.edu/people/faculty/wu-stephen/index.html,2,FacultyPage
https://www.pas.rochester.edu/people/faculty/zhang_xi-cheng/index.html,2,FacultyPage
https://www.pas.rochester.edu/people/faculty/zhong_jianhui/index.html,2,FacultyPage
https://www.luc.edu/cs/people/ftfaculty/abuhamadmohammed.shtml,2,FacultyPage
http://chantin.cs.luc.edu,2,FacultyPage
http://www.dmitriydligach.com,2,FacultyPage
https://www.luc.edu/cs/people/ftfaculty/dordalpeterlars.shtml,2,FacultyPage
https://rig.cs.luc.edu/~rig/,2,FacultyPage
https://www.luc.edu/cs/people/ftfaculty/haywardnicholas.shtml,2,FacultyPage
https://www.luc.edu/cs/people/ftfaculty/honigwilliaml.shtml,2,FacultyPage
https://www.luc.edu/cs/people/ftfaculty/irakliotisleo.shtml,2,FacultyPage
http://neilklingensmith.com/,2,FacultyPage
http://laufer.cs.luc.edu,2,FacultyPage
https://www.luc.edu/cs/people/ftfaculty/litianyi.shtml,2,FacultyPage
http://webpages.cs.luc.edu/~cnaiman,2,FacultyPage
https://www.luc.edu/cs/people/ftfaculty/sekharanchandran.shtml,2,FacultyPage
https://thiruvathukal.com/,2,FacultyPage
https://www.luc.edu/cs/people/ftfaculty/yacobellisrobert.shtml,2,FacultyPage
https://www.biology.washington.edu/people/profile/briana-abrahms,2,FacultyPage
https://www.biology.washington.edu/people/profile/chris-t-amemiya,2,FacultyPage
https://www.biology.washington.edu/people/profile/joseph-f-ammirati,2,FacultyPage
https://www.biology.washington.edu/people/profile/neda-bagheri,2,FacultyPage
https://www.biology.washington.edu/people/profile/aimee-hayes-bakken,2,FacultyPage
https://www.biology.washington.edu/people/profile/michael-beecher,2,FacultyPage
https://www.biology.washington.edu/people/profile/arnold-j-bendich,2,FacultyPage
https://www.biology.washington.edu/people/profile/carl-bergstrom,2,FacultyPage
https://www.biology.washington.edu/people/profile/p-dee-boersma,2,FacultyPage
https://www.biology.washington.edu/people/profile/pablo-borboroglu,2,FacultyPage
https://www.biology.washington.edu/people/profile/martha-m-bosma,2,FacultyPage
https://www.biology.washington.edu/people/profile/hd-toby-bradshaw,2,FacultyPage
https://www.biology.washington.edu/people/profile/elizabeth-brainerd,2,FacultyPage
https://www.biology.washington.edu/people/profile/eliot-brenowitz,2,FacultyPage
https://www.biology.washington.edu/people/profile/berry-j-brosi,2,FacultyPage
https://www.biology.washington.edu/people/profile/bing-w-brunton,2,FacultyPage
https://www.biology.washington.edu/people/profile/brian-buchwitz,2,FacultyPage
https://www.biology.washington.edu/people/profile/lauren-buckley,2,FacultyPage
https://www.biology.washington.edu/people/profile/helen-buttemer-0,2,FacultyPage
https://www.biology.washington.edu/people/profile/clemens-cabernard,2,FacultyPage
https://www.biology.washington.edu/people/profile/emily-carrington,2,FacultyPage
https://www.biology.washington.edu/people/profile/michelle-casad,2,FacultyPage
https://www.biology.washington.edu/people/profile/rose-ann-cattolico,2,FacultyPage
https://www.biology.washington.edu/people/profile/oscar-chacon,2,FacultyPage
https://www.biology.washington.edu/people/profile/fulu-chen,2,FacultyPage
https://www.biology.washington.edu/people/profile/robert-e-cleland,2,FacultyPage
https://www.biology.washington.edu/people/profile/alexa-clemmons,2,FacultyPage
https://www.biology.washington.edu/people/profile/richard-cloney,2,FacultyPage
https://www.biology.washington.edu/people/profile/mark-s-cooper,2,FacultyPage
https://www.biology.washington.edu/people/profile/alison-crowe,2,FacultyPage
https://www.biology.washington.edu/people/profile/thomas-daniel,2,FacultyPage
https://www.biology.washington.edu/people/profile/horacio-de-la-iglesia,2,FacultyPage
https://www.biology.washington.edu/people/profile/roger-del-moral,2,FacultyPage
https://www.biology.washington.edu/people/profile/megan-n-dethier,2,FacultyPage
https://www.biology.washington.edu/people/profile/curtis-deutsch,2,FacultyPage
https://www.biology.washington.edu/people/profile/ver%C3%B3nica-di-stilio,2,FacultyPage
https://www.biology.washington.edu/people/profile/jennifer-doherty,2,FacultyPage
https://www.biology.washington.edu/people/profile/peter-dunwiddie,2,FacultyPage
https://www.biology.washington.edu/people/profile/thomas-ebrey,2,FacultyPage
https://www.biology.washington.edu/people/profile/dan-eisenberg,2,FacultyPage
https://www.biology.washington.edu/people/profile/joseph-felsenstein,2,FacultyPage
https://www.biology.washington.edu/people/profile/victoria-foe,2,FacultyPage
https://www.biology.washington.edu/people/profile/scott-freeman,2,FacultyPage
https://www.biology.washington.edu/people/profile/kathleen-gobush,2,FacultyPage
https://www.biology.washington.edu/people/profile/katherine-graubard,2,FacultyPage
https://www.biology.washington.edu/people/profile/lisa-graumlich,2,FacultyPage
https://www.biology.washington.edu/people/profile/martha-groom,2,FacultyPage
https://www.biology.washington.edu/people/profile/walter-halperin,2,FacultyPage
https://www.biology.washington.edu/people/profile/edward-f-haskins,2,FacultyPage
https://www.biology.washington.edu/people/profile/stephen-d-hauschka,2,FacultyPage
https://www.biology.washington.edu/people/profile/susan-w-herring,2,FacultyPage
https://www.biology.washington.edu/people/profile/jon-herron,2,FacultyPage
https://www.biology.washington.edu/people/profile/merrill-b-hille,2,FacultyPage
https://www.biology.washington.edu/people/profile/janneke-hille-ris-lambers,2,FacultyPage
https://www.biology.washington.edu/people/profile/jonathan-hoekstra,2,FacultyPage
https://www.biology.washington.edu/people/profile/raymond-b-huey,2,FacultyPage
https://www.biology.washington.edu/people/profile/kristiina-hurme,2,FacultyPage
https://www.biology.washington.edu/people/profile/takato-imaizumi,2,FacultyPage
https://www.biology.washington.edu/people/profile/hannah-jordt,2,FacultyPage
https://www.biology.washington.edu/people/profile/jim-kenagy,2,FacultyPage
https://www.biology.washington.edu/people/profile/michael-kennedy,2,FacultyPage
https://www.biology.washington.edu/people/profile/benjamin-kerr,2,FacultyPage
https://www.biology.washington.edu/people/profile/david-kimelman,2,FacultyPage
https://www.biology.washington.edu/people/profile/john-klicka,2,FacultyPage
https://www.biology.washington.edu/people/profile/christof-koch,2,FacultyPage
https://www.biology.washington.edu/people/profile/alan-j-kohn,2,FacultyPage
https://www.biology.washington.edu/people/profile/charles-d-laird,2,FacultyPage
https://www.biology.washington.edu/people/profile/adam-leach%C3%A9,2,FacultyPage
https://www.biology.washington.edu/people/profile/estella-leopold,2,FacultyPage
https://www.biology.washington.edu/people/profile/justine-liepkalns,2,FacultyPage
https://www.biology.washington.edu/people/profile/linda-martin-morris,2,FacultyPage
https://www.biology.washington.edu/people/profile/claudia-e-mills,2,FacultyPage
https://www.biology.washington.edu/people/profile/vladimir-minin,2,FacultyPage
https://www.biology.washington.edu/people/profile/cecilia-b-moens,2,FacultyPage
https://www.biology.washington.edu/people/profile/william-j-moody,2,FacultyPage
https://www.biology.washington.edu/people/profile/sue-moore,2,FacultyPage
https://www.biology.washington.edu/people/profile/jennifer-nemhauser,2,FacultyPage
https://www.biology.washington.edu/people/profile/mary-e-nicotri,2,FacultyPage
https://www.biology.washington.edu/people/profile/eileen-oconnor,2,FacultyPage
https://www.biology.washington.edu/people/profile/richard-olmstead,2,FacultyPage
https://www.biology.washington.edu/people/profile/gordon-h-orians,2,FacultyPage
https://www.biology.washington.edu/people/profile/john-m-palka,2,FacultyPage
https://www.biology.washington.edu/people/profile/alexander-paredez,2,FacultyPage
https://www.biology.washington.edu/people/profile/susan-m-parkhurst,2,FacultyPage
https://www.biology.washington.edu/people/profile/julia-k-parrish,2,FacultyPage
https://www.biology.washington.edu/people/profile/jay-parrish,2,FacultyPage
https://www.biology.washington.edu/people/profile/catherine-peichel,2,FacultyPage
https://www.biology.washington.edu/people/profile/david-j-perkel,2,FacultyPage
https://www.biology.washington.edu/people/profile/karen-petersen,2,FacultyPage
https://www.biology.washington.edu/people/profile/rebecca-price,2,FacultyPage
https://www.biology.washington.edu/people/profile/james-r-priess,2,FacultyPage
https://www.biology.washington.edu/people/profile/daniel-promislow,2,FacultyPage
https://www.biology.washington.edu/people/profile/david-w-raible,2,FacultyPage
https://www.biology.washington.edu/people/profile/marilyn-ramenofsky,2,FacultyPage
https://www.biology.washington.edu/people/profile/jeff-rasmussen,2,FacultyPage
https://www.biology.washington.edu/people/profile/alejandro-rico-guevara-0,2,FacultyPage
https://www.biology.washington.edu/people/profile/lynn-m-riddiford,2,FacultyPage
https://www.biology.washington.edu/people/profile/jeff-riffell,2,FacultyPage
https://www.biology.washington.edu/people/profile/sievert-rohwer,2,FacultyPage
https://www.biology.washington.edu/people/profile/jennifer-l-ruesink,2,FacultyPage
https://www.biology.washington.edu/people/profile/hannele-ruohola-baker,2,FacultyPage
https://www.biology.washington.edu/people/profile/millie-l-russell,2,FacultyPage
https://www.biology.washington.edu/people/profile/suzannah-rutherford,2,FacultyPage
https://www.biology.washington.edu/people/profile/sharlene-santana,2,FacultyPage
https://www.biology.washington.edu/people/profile/daniel-e-schindler,2,FacultyPage
https://www.biology.washington.edu/people/profile/amanda-mandy-schivell,2,FacultyPage
https://www.biology.washington.edu/people/profile/kenneth-sebens,2,FacultyPage
https://www.biology.washington.edu/people/profile/david-secord,2,FacultyPage
https://www.biology.washington.edu/people/profile/casey-self-0,2,FacultyPage
https://www.biology.washington.edu/people/profile/wenying-shou,2,FacultyPage
https://www.biology.washington.edu/people/profile/christian-sidor,2,FacultyPage
https://www.biology.washington.edu/people/profile/katie-sieverman,2,FacultyPage
https://www.biology.washington.edu/people/profile/joseph-sisneros,2,FacultyPage
https://www.biology.washington.edu/people/profile/noah-snyder-mackler,2,FacultyPage
https://www.biology.washington.edu/people/profile/adam-steinbrenner,2,FacultyPage
https://www.biology.washington.edu/people/profile/richard-r-strathmann,2,FacultyPage
https://www.biology.washington.edu/people/profile/caroline-str%C3%B6mberg,2,FacultyPage
https://www.biology.washington.edu/people/profile/adam-summers,2,FacultyPage
https://www.biology.washington.edu/people/profile/billie-j-swalla,2,FacultyPage
https://www.biology.washington.edu/people/profile/abigail-l-s-swann,2,FacultyPage
https://www.biology.washington.edu/people/profile/willie-swanson,2,FacultyPage
https://www.biology.washington.edu/people/profile/julie-theriot,2,FacultyPage
https://www.biology.washington.edu/people/profile/keiko-torii,2,FacultyPage
https://www.biology.washington.edu/people/profile/james-w-truman,2,FacultyPage
https://www.biology.washington.edu/people/profile/matsuo-tsukada,2,FacultyPage
https://www.biology.washington.edu/people/profile/elizabeth-van-volkenburgh,2,FacultyPage
https://www.biology.washington.edu/people/profile/susan-waaland,2,FacultyPage
https://www.biology.washington.edu/people/profile/j-robert-waaland,2,FacultyPage
https://www.biology.washington.edu/people/profile/barbara-wakimoto,2,FacultyPage
https://www.biology.washington.edu/people/profile/peter-d-ward,2,FacultyPage
https://www.biology.washington.edu/people/profile/samuel-k-wasser,2,FacultyPage
https://www.biology.washington.edu/people/profile/mary-pat-wenderoth,2,FacultyPage
https://www.biology.washington.edu/people/profile/ao-dennis-willows,2,FacultyPage
https://www.biology.washington.edu/people/profile/greg-wilson-mantilla,2,FacultyPage
https://www.biology.washington.edu/people/profile/john-c-wingfield,2,FacultyPage
https://www.biology.washington.edu/people/profile/phyllis-wise-0,2,FacultyPage
https://www.biology.washington.edu/people/profile/linda-wordeman,2,FacultyPage
https://www.biology.washington.edu/people/profile/leslie-b-zeman,2,FacultyPage
https://www.cems.umn.edu/people/faculty/samira-azarin,2,FacultyPage
https://www.cems.umn.edu/people/faculty/frank-bates,2,FacultyPage
https://www.cems.umn.edu/people/faculty/aditya-bhan,2,FacultyPage
https://www.cems.umn.edu/people/faculty/turan-birol,2,FacultyPage
https://www.cems.umn.edu/people/faculty/michelle-calabrese,2,FacultyPage
https://www.cems.umn.edu/people/faculty/raul-caretta,2,FacultyPage
https://www.cems.umn.edu/people/faculty/xiang-cheng,2,FacultyPage
https://www.cems.umn.edu/people/faculty/prodromos-daoutidis,2,FacultyPage
https://www.cems.umn.edu/people/faculty/paul-dauenhauer,2,FacultyPage
https://www.cems.umn.edu/people/faculty/jeffrey-derby,2,FacultyPage
https://www.cems.umn.edu/people/faculty/kevin-dorfman,2,FacultyPage
https://www.cems.umn.edu/people/faculty/cari-dutcher,2,FacultyPage
https://www.cems.umn.edu/people/faculty/christopher-ellison,2,FacultyPage
https://www.cems.umn.edu/people/faculty/vivian-ferry,2,FacultyPage
https://www.cems.umn.edu/people/faculty/david-flannigan,2,FacultyPage
https://www.cems.umn.edu/people/faculty/lorraine-francis,2,FacultyPage
https://www.cems.umn.edu/people/faculty/c-daniel-frisbie,2,FacultyPage
https://www.cems.umn.edu/people/faculty/benjamin-hackel,2,FacultyPage
https://www.cems.umn.edu/people/faculty/russell-j-holmes,2,FacultyPage
https://www.cems.umn.edu/people/faculty/wei-shou-hu,2,FacultyPage
https://www.cems.umn.edu/people/faculty/bharat-jalan,2,FacultyPage
https://www.cems.umn.edu/people/faculty/eric-kaler,2,FacultyPage
https://www.cems.umn.edu/people/faculty/kimberly-kosto,2,FacultyPage
https://www.cems.umn.edu/people/faculty/satish-kumar,2,FacultyPage
https://www.cems.umn.edu/people/faculty/chris-leighton,2,FacultyPage
https://www.cems.umn.edu/people/faculty/timothy-lodge,2,FacultyPage
https://www.cems.umn.edu/people/faculty/mahesh-mahanthappa,2,FacultyPage
https://www.cems.umn.edu/people/faculty/michael-manno,2,FacultyPage
https://www.cems.umn.edu/people/faculty/nathan-mara,2,FacultyPage
https://www.cems.umn.edu/people/faculty/stefano-martiniani,2,FacultyPage
https://www.cems.umn.edu/people/faculty/alon-mccormick,2,FacultyPage
https://www.cems.umn.edu/people/faculty/k-andre-mkhoyan,2,FacultyPage
https://www.cems.umn.edu/people/faculty/david-morse,2,FacultyPage
https://www.cems.umn.edu/people/faculty/matthew-neurock,2,FacultyPage
https://www.cems.umn.edu/people/faculty/david-poerschke,2,FacultyPage
https://www.cems.umn.edu/people/faculty/jeffrey-schott,2,FacultyPage
https://www.cems.umn.edu/people/faculty/william-smyrl,2,FacultyPage
https://www.cems.umn.edu/people/faculty/friedrich-srienc,2,FacultyPage
https://www.cems.umn.edu/people/faculty/robert-tranquillo,2,FacultyPage
https://www.cems.umn.edu/people/faculty/joseph-zasadzinski,2,FacultyPage
https://www.cems.umn.edu/people/faculty/qi-zhang,2,FacultyPage
https://www.mtu.edu/biomedical/people/faculty/kirkpatrick/,2,FacultyPage
https://www.mtu.edu/biomedical/people/faculty/sahn/,2,FacultyPage
https://www.mtu.edu/biomedical/people/faculty/goldman/,2,FacultyPage
https://www.mtu.edu/biomedical/people/faculty/guillory/,2,FacultyPage
https://www.mtu.edu/biomedical/people/faculty/han/,2,FacultyPage
https://www.mtu.edu/biomedical/people/faculty/hatoum/,2,FacultyPage
https://www.mtu.edu/biomedical/people/faculty/jiang/,2,FacultyPage
https://www.mtu.edu/biomedical/people/faculty/lee/,2,FacultyPage
https://www.mtu.edu/biomedical/people/faculty/rao/,2,FacultyPage
https://www.mtu.edu/biomedical/people/faculty/soykan/,2,FacultyPage
https://www.mtu.edu/biomedical/people/faculty/yoon/,2,FacultyPage
https://www.mtu.edu/biomedical/people/faculty/shan/,2,FacultyPage
https://www.mtu.edu/biomedical/people/faculty/abadi/untitled.html,2,FacultyPage
https://www.mtu.edu/biomedical/people/faculty/barkalow/,2,FacultyPage
https://www.mtu.edu/biomedical/people/faculty/chen/,2,FacultyPage
https://www.mtu.edu/biomedical/people/faculty/choi/,2,FacultyPage
https://www.mtu.edu/biomedical/people/faculty/duncan/,2,FacultyPage
https://www.mtu.edu/biomedical/people/faculty/frost/,2,FacultyPage
https://www.mtu.edu/biomedical/people/faculty/rajachar/,2,FacultyPage
https://www.mtu.edu/biomedical/people/faculty/smith/,2,FacultyPage
https://www.mtu.edu/biomedical/people/faculty/sun/,2,FacultyPage
https://www.mtu.edu/biomedical/people/faculty/ktaylor/taylor/,2,FacultyPage
https://www.mtu.edu/biomedical/people/faculty/zhao/,2,FacultyPage
https://www.mtu.edu/biomedical/people/faculty/zhou-w/,2,FacultyPage
http://hennyadmoni.com/,2,FacultyPage
https://www.ri.cmu.edu/ri-faculty/dimitrios-dimi-apostolopoulos/,2,FacultyPage
https://www.ri.cmu.edu/ri-faculty/chris-atkeson/,2,FacultyPage
http://www.robotwhisperer.org,2,FacultyPage
https://www.ri.cmu.edu/ri-faculty/david-bourne/,2,FacultyPage
http://www.cs.cmu.edu/~choset,2,FacultyPage
http://bgchun.wordpress.com,2,FacultyPage
http://csap.snu.ac.kr/bernhard,2,FacultyPage
http://meslab.snu.ac.kr/~hseom/,2,FacultyPage
http://peace.snu.ac.kr/sha/,2,FacultyPage
http://sf.snu.ac.kr/gil.hur,2,FacultyPage
http://mccl.snu.ac.kr/Members01.htm,2,FacultyPage
https://cse.snu.ac.kr/en/professor/u-kang,2,FacultyPage
https://cse.snu.ac.kr/en/professor/chong-kwon-kim,2,FacultyPage
http://vision.snu.ac.kr/,2,FacultyPage
https://cse.snu.ac.kr/en/professor/hyoung-joo-kim,2,FacultyPage
